CODE_IRIS,TXPAUV60,REVDISPMED,GINI,PARTREVACT,Clust
940020101,"0,299476437968834","-0,421755594184775","0,475919257013056","1,2849705542689",1
940020102,"-0,0040248690854637","-0,28712311343144","0,313993910070525","1,31277953743678",1
940020103,"-0,404646594397137","-0,179084702950369","-0,00985678381453468","1,04859419734193",1
940020104,"0,0445353400432238","-0,260529043159177","0,556881930484321","1,49353792802799",1
940020105,"-0,23468586244673","0,0120601771315258","0,367969025718036","1,91067267554617",1
940020106,"0,481577222201413","-0,883827565165356","-0,522620382465882","-0,633849284314737",1
940020107,"-0,756708110580122","-0,0643977749012322","-0,603583055937147","0,158706735969809",1
940020108,"-0,635307587758403","0,296284303166344","0,799769950898118","1,07640318050981",1
940020109,"-0,720287953733606","0,404322713647415","-0,279732362052086","1,6742963186192",1
940020201,"-0,307526176139761","0,155003304844943","0,125081005304239","1,18763911318132",1
940020202,"1,35566098651779","-1,24284751384092","-1,08935909676474","-1,73230411944595",1
940020203,"1,07643978402784","-1,04172985740692","0,421944141365546","0,075279786466173",1
940020204,"1,11285994087435","-1,18799724390437","-0,468645266818372","0,353369618144961",1
940020205,"0,433017013072725","-0,576333627642308","0,529894372660566","-1,37078733826352",1
940020206,"0,991459418052632","-1,00848726956659","-0,14479457293331","-0,480899876891403",1
940030101,"-0,246825914728902","-0,0461143515890509","0,152068563127995","1,38230199535647",1
940030102,"0,84577879066657","-0,88216543577334","0,529894372660566","-0,494804368475343",1
940030103,"-0,696007849169262","0,537293065008733","0,880732624369383","1,20154360476526",1
940030104,"0,117375653736255","-0,529794004665846","0,34098146789428","0,242133685473444",1
940030105,"0,590837692740959","-0,809031742524615","0,0441183318329741","-0,786798691738069",1
940030106,"0,0688154446075675","-0,514834840137698","0,529894372660566","0,130897752801929",1
940030107,"-0,732428006015778","0,480780665680173","0,34098146789428","0,561936991904052",1
940030108,"-0,890248685684013","0,156665434236959","-0,225757246404576","1,27106606268496",1
940030109,"-0,708147901451434","0,339499667358772","0,664832161779342","0,311656143393141",1
940040101,"0,615117797305303","-1,00183875199853","-1,30525955935478","-0,80070318332201",1
940040102,"0,712238215562679","-1,00350088139054","-0,684545729408413","-0,731180725402313",1
940040103,"1,95052354834421","-1,38579064155433","-0,657558171584658","-0,953652590745343",1
940040104,"-0,477486908090168","-0,308730795527655","-0,495632824642127","-0,786798691738069",1
940040105,"-0,5503272217832","-0,355270418504116","-0,684545729408413","1,2154480963492",1
940040106,"-1,33943062012437","0,440889560271777","-1,33224711717854","-0,355759452635949",1
940110102,"-0,271106019293246","-0,375215971208314","-0,0368443416382898","-0,536517843227161",1
940110103,"-1,09662957448094","0,0685725764600861","0,0980934474804843","-0,675562759066555",1
940110104,,"-1,33925101857787","-1,27827200153102","-2,34410174913928",1
940110105,"1,71986255498295","-1,36916934763417","-1,57513513759233","-2,23286581646777",1
940110106,"0,78507852925571","-1,19630789086445","-1,84501071582988","-1,63497267835837",1
940110107,"0,663678006433991","-0,950312740846015","-1,52116002194482","0,075279786466173",1
940110108,"0,360176699379693","-0,915408023613669","-1,46718490629731","0,395083092896779",1
940150101,,"2,25593485635377","0,718807277426852","0,784408857247081",2
940150102,,"0,934541989700671","0,260018794423015","0,57584148348799",2
940150103,"-1,18160994045614","0,613751017041491","-0,171782130757065","0,325560634977082",2
940150104,"-1,18160994045614","0,94451476605277","1,2315708760782","0,0891842780501116",2
940150105,,"0,912934307604457","-0,0908194572858001","0,992976231006172",2
940150106,"-1,19374999273831","0,592143334945277","0,206043678775505","0,881740298334657",2
940160101,"-1,08448952219876","0,462497242367992","-0,252744804228331","1,84115021762647",2
940160102,,"-1,18467298512034","-1,25128444370727","-0,911939115993525",2
940160103,,"1,41655951338545","-0,657558171584658","1,24325707951708",2
940160104,"-0,987369103941388","0,588819076161244","-0,14479457293331","1,96629064188193",2
940160105,"-0,926668842530529","1,06086382349392","0,691819719603097","0,617554958239808",2
940160106,"0,433017013072725","-0,827315165836796","-0,279732362052086","-1,13441098133655",2
940160107,"0,821498686102226","-0,985217458078361","0,206043678775505","-0,56432682639504",2
940160108,"-0,125425391907183","-0,484916511081401","0,125081005304239","-0,703371742234434",2
940160109,,"1,28525129141615","0,17905612095175","0,645363941407687",2
940160110,"-0,99950915622356","0,871381072804045","0,475919257013056","0,840026823582839",2
940160111,"-0,331806280704106","0,332851149790706","1,58240912778702","0,881740298334657",2
940170101,"-0,732428006015778","0,369417996415069","0,961695297840648","0,436796567648596",2
940170102,"-0,356086385268449","-0,0128717637487214","0,691819719603097","0,464605550816476",2
940170103,"-0,380366489832793","-0,473281605337286","-0,0638318994620449","0,478510042400414",2
940170201,"-0,380366489832793","-0,353608289112099","0,610857046131832","0,408987584480717",2
940170202,"-0,101145287342839","-0,361918936072182","-0,441657708994617","0,0196618201304147",2
940170203,"-0,720287953733606","0,339499667358772","0,556881930484321","0,631459449823749",2
940170301,"-0,29538612385759","-0,428404111752841","0,880732624369383","-0,32795046946807",2
940170302,"-1,37585077697089","0,47247001872009","-0,954421307645964","0,464605550816476",2
940170401,"-0,829548424273153","0,0569376707159707","-0,333707477699596","0,367274109728899",2
940170402,"-0,0404450259319795","-0,441701146888973","-0,387682593347106","0,269942668641323",2
940170501,"0,372316751661865","-0,646143062107","0,934707740016893","0,214324702305567",2
940170502,"0,287336385686662","-0,378540229992347","0,664832161779342","-0,383568435803828",2
940170601,"1,48920156162168","-0,855571365501076","1,2315708760782","0,075279786466173",2
940170701,"1,58632197987906","-1,38080425337828","-1,35923467500229","-1,71839962786201",2
940170702,"1,04001962718132","-1,06333753950314","-0,360695035523351","0,186515719137688",2
940170703,"1,14928009772087","-1,17137594998421","-1,4132097906498","-1,55154572885474",2
940170704,"1,65916229357209","-1,3824663827703","-1,19730932805976","-1,56545022043868",2
940170801,"0,384456803944037","-0,581320015818357","0,206043678775505","-0,0637651293732209",2
940170901,"0,542277483612272","-0,90543524726157","-0,414670151170862","-0,480899876891403",2
940171001,"-1,06020941763442","0,317891985262558","0,556881930484321","0,0891842780501116",2
940171002,"-0,829548424273153","-0,124234433013825","-0,576595498113392","-0,216714536796555",2
940171101,,"-1,37083147702618","-0,576595498113392","-1,19002894767231",2
940171102,"1,39208114336431","-1,30434630134553","-1,17032177023601","-2,01039395112474",2
940171103,"1,56204187531471","-1,39908767669046","-1,6560978110636","-1,27345589717595",2
940171201,"2,02336386203724","-1,45892433480306","-1,87199827365364","-2,07991640904443",2
940171202,"1,88982328693335","-1,38579064155433","-1,22429688588352","-1,74620861102989",2
940171204,"1,64702224128992","-1,33094037161779","-2,06091117841992","-0,870225641241707",2
940171301,"-0,975229051659216","0,238109774445767","-0,684545729408413","0,0613752948822325",2
940171302,"-1,23017014958483","0,44421381905581","-0,549607940289637","0,0891842780501116",2
940171303,"-1,13304973132745","0,0984909055163827","-0,684545729408413","-0,0637651293732209",2
940171304,"-0,647447640040575","0,00208740077942694","0,475919257013056","-0,314045977884131",2
940171401,"0,0566753923253958","-0,767478507724203","-0,252744804228331","-0,300141486300191",2
940180101,"-1,36371072468872","1,34176369074471","1,17759576043069","1,2849705542689",2
940180102,,"1,87364509618998","1,01567041348816","0,464605550816476",2
940180103,,"2,14291005769665","1,90625982167208","0,714886399327384",2
940180104,,"1,75064752118076","1,15060820260693","0,853931315166778",2
940180105,,"1,26198147992792","0,664832161779342","0,436796567648596",2
940180106,,"0,0885181291642838","0,988682855664404","-1,03707954024898",2
940180107,,"-0,415107076616709","-0,522620382465882","-0,592135809562919",2
940180108,"-0,780988215144466","0,125084975788646","0,880732624369383","0,81221784041496",2
940180109,"-0,987369103941388","0,071896835244119","-0,198769688580821","0,992976231006172",2
940180110,"-1,23017014958483","1,41822164277747","1,44747133866824","1,47963343644405",2
940190101,"-0,99950915622356","0,00707378895547638","-1,81802315800613","-0,870225641241707",2
940190102,"-1,25445025414917","0,410971231215481","0,34098146789428","0,422892076064658",2
940190103,"-1,35157067240655","0,889664496116226","1,79830959037706","-0,175001062044738",2
940190104,,"0,912934307604457","0,421944141365546","0,492414533984355",2
940190105,"-0,80526831970881","-0,00456111678863897","-1,00839642329347","-0,397472927387767",2
940190106,,"-1,28440074864133","-1,17032177023601","-1,69059064469413",2
940190107,"1,53776177075037","-1,28938713681738","-1,38622223282605","-1,28736038875989",2
940190108,"0,0566753923253958","-0,682709908731362","-0,900446191998454","-0,466995385307464",2
940210102,,"0,429254654527662","-0,657558171584658","-0,397472927387767",2
940210103,,"0,602116111297376","-1,57513513759233","-0,522613351643222",2
940210104,,"-0,283798854647407","0,0441183318329741","1,15983013001345",2
940210105,"-0,902388737966185","0,219826351133586","-0,14479457293331","-0,314045977884131",2
940210106,"-0,380366489832793","-0,282136725255391","-0,171782130757065","0,353369618144961",2
940210107,"1,37994109108213","-1,28273861924931","-1,54814757976858","-0,884130132825646",2
940210108,"0,675818058716163","-0,913745894221653","-0,765508402879678","-1,03707954024898",2
940210109,"0,105235601454083","-0,614562603658687","-0,954421307645964","0,381178601312838",2
940220102,"1,12499999315652","-0,937015705709883","-0,468645266818372","-1,49592776251898",2
940220105,"1,3071007773891","-1,08494522159935","0,34098146789428","-0,717276233818373",2
940220106,"-0,0404450259319795","-0,383526618168396","0,745794835250607","-0,0776696209571614",2
940220107,"1,0035994703348","-1,08826948038338","-0,819483518527188","0,492414533984355",2
940220108,"0,930759156641773","-1,08494522159935","-0,711533287232168","-0,606040301146858",2
940220109,"1,53776177075037","-1,18301085572832","-0,873458634174699","-0,314045977884131",2
940220110,"0,27519633340449","-0,672737132379263","-0,252744804228331","0,589745975071929",2
940220111,"0,578697640458787","-0,865544141853175","0,0711058896567292","-0,772894200154131",2
940220112,"-0,732428006015778","0,181597375117207","0,152068563127995","0,14480224438587",2
940220113,"-0,283246071575418","-0,243907749239012","0,206043678775505","0,0613752948822325",2
940220114,"0,190215967429287","-0,67439926177128","-0,252744804228331","2,04971759138556",2
940220201,"-0,319666228421933","-0,34862190093605","-0,549607940289637","-0,230619028380494",2
940220202,"0,02025523547888","-0,305406536743622","0,0711058896567292","0,992976231006172",2
940220203,"0,0930955491719112","-0,406796429656627","0,0441183318329741","0,395083092896779",2
940220204,"-0,271106019293246","0,204867186605437","0,0171307740092204","-0,0359561462053437",2
940220205,"0,493717274483584","-0,681047779339346","-0,738520845055923","0,228229193889506",2
940220206,"0,202356019711459","-0,55140168676206","-0,198769688580821","-0,119383095708979",2
940280101,,"1,8952527782862","0,583869488308077","-0,397472927387767",3
940280102,"-0,210405757882386","-0,504862063785599","-0,603583055937147","0,075279786466173",3
940280103,"-1,0237892607879","0,0286814710516906","-0,441657708994617","-0,147192078876858",3
940280104,"-1,18160994045614","0,311243467694492","-0,14479457293331","-0,522613351643222",3
940280201,"-0,513907064936684","-0,137531468149957","-0,576595498113392","-0,480899876891403",3
940280202,"0,712238215562679","-1,04339198679894","-0,846471076350944","-1,84354005211746",3
940280204,"-0,125425391907183","-0,210665161398682","1,15060820260693","-1,31516937192777",3
940280205,"0,0930955491719112","-0,70265546143556","-0,414670151170862","-0,703371742234434",3
940280206,"-0,0040248690854637","-0,742546566843955","-0,765508402879678","0,353369618144961",3
940280207,"1,08857983631001","-1,0899316097754","-0,198769688580821","-0,355759452635949",3
940280208,"0,226636124275802","-0,720938884747741","-0,630570613760903","-2,12162988379625",3
940280209,"-0,222545810164558","-0,644480932714983","-0,603583055937147","-0,842416658073828",3
940280210,"0,238776176557974","-0,838950071580911","-0,333707477699596","-0,856321149657766",3
940280211,"0,5301374313301","-0,935353576317867","-1,54814757976858","-0,814607674905949",3
940280212,"2,6060863715815","-1,13647123275186","1,87927226384832","2,96741403592557",3
940280215,"0,238776176557974","-0,242245619846995","0,637844603955587","1,77162775970678",3
940280301,"-1,48511124751044","1,14397029309475","-0,0368443416382898","-0,383568435803828",3
940280302,,"-1,07829670403128","-0,900446191998454","0,325560634977082",3
940280303,"-0,0768651827784953","-0,330338477623869","-0,468645266818372","0,714886399327384",3
940280304,"-0,0040248690854637","-0,672737132379263","-0,819483518527188","0,075279786466173",3
940280305,"-1,18160994045614","0,515685382912519","0,421944141365546","0,478510042400414",3
940280306,"-1,18160994045614","0,321216244046591","0,206043678775505","-0,522613351643222",3
940280307,"0,0930955491719112","-0,712628237787659","-0,333707477699596","0,700981907743446",3
940280401,"0,408736908508381","-0,838950071580911","-0,14479457293331","-1,16221996450443",3
940280402,"1,86554318236901","-1,4024119354745","-1,71007292671111","-2,34410174913928",3
940280403,"1,92624344377987","-1,45227581723499","-0,873458634174699","-1,81573106894959",3
940280404,"1,5256217184682","-1,15143039728001","0,0441183318329741","-1,71839962786201",3
940280405,"0,517997379047928","-0,908759506045603","-0,738520845055923","0,687077416159505",3
940280406,"0,967179313488289","-1,21791557296067","-1,46718490629731","-1,45421428776716",3
940280407,"1,01573952261698","-1,02677069287877","-1,06237153894098","-1,77401759419777",3
940280408,"0,639397901869647","-0,830639424620829","-0,171782130757065","-1,37078733826352",3
940330101,"-0,768848162862294","0,429254654527662","1,90625982167208","0,714886399327384",3
940330102,"-1,0237892607879","0,843124873139765","0,745794835250607","1,59086936911557",3
940330103,"-1,0237892607879","0,693533227858282","0,34098146789428","1,00688072259011",3
940330104,"-0,647447640040575","0,0885181291642838","0,772782393074362","-0,369663944219888",3
940330105,"0,663678006433991","-0,913745894221653","-1,30525955935478","-1,4681187793511",3
940330106,"0,372316751661865","-0,850584977325027","-0,306719919875841","-1,21783793084019",3
940330107,"0,687958110998335","-0,902110988477537","-0,333707477699596","-0,675562759066555",3
940330108,"0,78507852925571","-1,08328309220733","-0,792495960703433","-1,35688284667959",3
940330109,,"-0,393499394520495","-0,279732362052086","0,965167247838293",3
940330110,"-0,416786646679309","-0,671075002987247","-1,19730932805976","-0,870225641241707",3
940330111,"0,372316751661865","-0,739222308059923","0,152068563127995","-0,369663944219888",3
940330112,"-1,04806936535225","0,386039290335233","-0,603583055937147","-0,0915741125411",3
940330113,"0,323756542533178","-0,769140637116219","0,23303123659926","-0,675562759066555",3
940330114,,"1,50797662994636","1,12362064478318","1,59086936911557",3
940330115,"-1,03592931307008","0,927893472132606","1,31253354954946","0,10308876963405",3
940330116,,"1,52127366508249","1,69035935908204","1,06249868892587",3
940330117,"-0,938808894812701","0,552252229536881","0,664832161779342","0,923453773086475",3
940330118,"-1,26659030643134","1,01598632990948","-0,00985678381453468","1,66039182703526",3
940330119,,"0,846449131923798","0,313993910070525","1,46572894486011",3
940330120,"-0,198265705600214","0,0536134119319378","1,55542156996326","0,881740298334657",3
940330121,,"2,58337434658102","3,52551329109738","-0,466995385307464",3
940340101,"0,542277483612272","-0,883827565165356","-0,387682593347106","2,31390293148041",3
940340102,"-0,526047117218856","-0,34862190093605","-1,08935909676474","-0,147192078876858",3
940340103,"-0,987369103941388","0,00707378895547638","-0,954421307645964","-0,300141486300191",3
940340104,"-0,356086385268449","-0,569685110074242","-0,360695035523351","0,353369618144961",3
940340105,,"1,16724010458298","-0,414670151170862","0,770504365663143",3
940340106,,"0,642007216705771","-1,52116002194482","1,04859419734193",3
940340107,"-0,48962696037234","-0,267177560727243","-0,468645266818372","0,297751651809202",3
940340108,"-0,647447640040575","-0,371891712424281","-0,819483518527188","-0,0776696209571614",3
940340109,"-0,48962696037234","-0,509848451961648","-0,360695035523351","0,520223517152232",3
940370101,,"-0,667750744203214","-1,22429688588352","-1,24564691400807",3
940370102,"-0,5503272217832","-0,0976403627415618","0,152068563127995","0,464605550816476",3
940370103,"0,27519633340449","-0,887151823949389","-0,900446191998454","-1,48202327093504",3
940370104,"-0,80526831970881","0,866394684627996","0,583869488308077","1,32668402902072",3
940370105,"-0,659587692322747","0,582170558593178","1,09663308695942","0,923453773086475",3
940370106,"1,27068062054259","-1,03009495166281","0,448931699189301","0,381178601312838",3
940370107,,"-1,03674346923087","0,367969025718036","0,186515719137688",3
940370108,"-0,441066751243652","-0,506524193177615","-0,171782130757065","-0,258428011548373",3
940380102,,"1,2403737978317","-0,306719919875841","-0,105478604125041",3
940380103,,"1,15560519883886","-0,0638318994620449","-0,0498606377892823",3
940380104,,"1,36669563162496","-0,765508402879678","0,228229193889506",3
940380105,,"1,45312636000981","0,125081005304239","-0,147192078876858",3
940380106,"-0,902388737966185","-0,0112096343567049","0,0441183318329741","0,269942668641323",3
940380107,"0,930759156641773","-1,07331031585523","-0,198769688580821","-0,703371742234434",3
940380108,"-0,963088999377045","0,322878373438607","0,448931699189301","-0,828512166489887",3
940380109,"0,335896594815349","-0,504862063785599","0,260018794423015","-0,703371742234434",3
